com.samsung.shealth.stress,6086003,7
create_time,time_offset,max,custom,end_time,deviceuuid,start_time,score,pkg_name,update_time,min,binning_data,datauuid,tag_id,comment,algorithm
2020-03-01 18:09:01.883,UTC+0000,100.0,,2020-03-01 17:59:59.999,Jfw01OFXaN,2020-03-01 17:00:00.000,27.0,com.sec.android.app.shealth,2020-03-01 18:09:01.883,0.0,ec128f17-677f-b3ab-27a3-5ba17d916523.binning_data.json,ec128f17-677f-b3ab-27a3-5ba17d916523,10011,,1
2020-03-01 19:10:06.321,UTC+0000,49.0,,2020-03-01 18:59:59.999,Jfw01OFXaN,2020-03-01 18:00:00.000,1.0,com.sec.android.app.shealth,2020-03-01 19:10:06.321,0.0,bbdcdfa8-5ada-6767-fb00-97dba17db83f.binning_data.json,bbdcdfa8-5ada-6767-fb00-97dba17db83f,10011,,1
2020-03-01 20:02:31.619,UTC+0000,100.0,,2020-03-01 19:59:59.999,Jfw01OFXaN,2020-03-01 19:00:00.000,49.0,com.sec.android.app.shealth,2020-03-01 20:02:31.619,0.0,d7fc4834-06a1-ff21-11ce-9632f3ce4875.binning_data.json,d7fc4834-06a1-ff21-11ce-9632f3ce4875,10011,,1
2020-03-01 21:03:45.478,UTC+0000,97.0,,2020-03-01 20:59:59.999,Jfw01OFXaN,2020-03-01 20:00:00.000,36.0,com.sec.android.app.shealth,2020-03-01 21:03:45.478,0.0,da8da47c-da79-406c-31f7-14b99c7e2857.binning_data.json,da8da47c-da79-406c-31f7-14b99c7e2857,10011,,1
2020-03-01 22:07:04.346,UTC+0000,90.0,,2020-03-01 21:59:59.999,Jfw01OFXaN,2020-03-01 21:00:00.000,13.0,com.sec.android.app.shealth,2020-03-01 22:07:04.346,0.0,ccd08923-79ff-df3b-c943-b066a0e8af65.binning_data.json,ccd08923-79ff-df3b-c943-b066a0e8af65,10011,,1
2020-03-01 23:07:09.386,UTC+0000,39.0,,2020-03-01 22:59:59.999,Jfw01OFXaN,2020-03-01 22:00:00.000,5.0,com.sec.android.app.shealth,2020-03-01 23:07:09.386,0.0,f7a6ffc5-f2e7-7720-dd7b-8f344b7e015d.binning_data.json,f7a6ffc5-f2e7-7720-dd7b-8f344b7e015d,10011,,1
2020-03-02 00:07:13.410,UTC+0000,4.0,,2020-03-01 23:59:59.999,Jfw01OFXaN,2020-03-01 23:00:00.000,1.0,com.sec.android.app.shealth,2020-03-02 00:07:13.410,0.0,d61deee5-835e-d9ed-f218-6254e0911b01.binning_data.json,d61deee5-835e-d9ed-f218-6254e0911b01,10011,,1
2020-03-02 06:10:20.394,UTC+0000,0.0,,2020-03-02 05:59:59.999,Jfw01OFXaN,2020-03-02 05:00:00.000,0.0,com.sec.android.app.shealth,2020-03-02 06:10:20.394,0.0,88dd7779-7093-3118-d234-556c56120a0c.binning_data.json,88dd7779-7093-3118-d234-556c56120a0c,10011,,1
2020-03-02 06:24:14.850,UTC+0000,0.0,,2020-03-02 06:59:59.999,Jfw01OFXaN,2020-03-02 06:00:00.000,0.0,com.sec.android.app.shealth,2020-03-02 12:15:31.350,0.0,437f3f5d-fa14-92a6-2427-0c8552780a99.binning_data.json,437f3f5d-fa14-92a6-2427-0c8552780a99,10011,,1
2020-03-02 13:02:30.681,UTC+0000,100.0,,2020-03-02 12:59:59.999,Jfw01OFXaN,2020-03-02 12:00:00.000,37.0,com.sec.android.app.shealth,2020-03-02 13:02:30.681,0.0,1da3ec82-b27e-672f-faf3-e6dfdc595a16.binning_data.json,1da3ec82-b27e-672f-faf3-e6dfdc595a16,10011,,1
2020-03-02 14:05:22.312,UTC+0000,100.0,,2020-03-02 13:59:59.999,Jfw01OFXaN,2020-03-02 13:00:00.000,18.0,com.sec.android.app.shealth,2020-03-02 14:05:22.312,0.0,c85a0caa-3213-2858-a9ad-22a38255ada1.binning_data.json,c85a0caa-3213-2858-a9ad-22a38255ada1,10011,,1
2020-03-02 15:01:58.682,UTC+0000,99.0,,2020-03-02 14:59:59.999,Jfw01OFXaN,2020-03-02 14:00:00.000,21.0,com.sec.android.app.shealth,2020-03-02 15:01:58.682,0.0,c2a89e47-65a8-00f0-f06a-375b07a468e7.binning_data.json,c2a89e47-65a8-00f0-f06a-375b07a468e7,10011,,1
2020-03-02 16:07:39.796,UTC+0000,100.0,,2020-03-02 15:59:59.999,Jfw01OFXaN,2020-03-02 15:00:00.000,29.0,com.sec.android.app.shealth,2020-03-02 16:07:39.796,0.0,2b16c307-4501-e986-9cc9-1ea17452ba5d.binning_data.json,2b16c307-4501-e986-9cc9-1ea17452ba5d,10011,,1
2020-03-02 17:03:27.544,UTC+0000,83.0,,2020-03-02 16:59:59.999,Jfw01OFXaN,2020-03-02 16:00:00.000,7.0,com.sec.android.app.shealth,2020-03-02 17:03:27.544,0.0,4bfe36f0-2830-501e-d1fe-582b1ba56a60.binning_data.json,4bfe36f0-2830-501e-d1fe-582b1ba56a60,10011,,1
2020-03-02 18:01:05.769,UTC+0000,94.0,,2020-03-02 17:59:59.999,Jfw01OFXaN,2020-03-02 17:00:00.000,3.0,com.sec.android.app.shealth,2020-03-02 18:01:05.769,0.0,7652cf3d-dbb4-5142-0bf7-14a843416fa7.binning_data.json,7652cf3d-dbb4-5142-0bf7-14a843416fa7,10011,,1
2020-03-02 19:03:49.555,UTC+0000,17.0,,2020-03-02 18:59:59.999,Jfw01OFXaN,2020-03-02 18:00:00.000,1.0,com.sec.android.app.shealth,2020-03-02 19:03:49.555,0.0,6431f619-836c-c523-80cc-f04756a94d7b.binning_data.json,6431f619-836c-c523-80cc-f04756a94d7b,10011,,1
2020-03-02 20:01:24.293,UTC+0000,63.0,,2020-03-02 19:59:59.999,Jfw01OFXaN,2020-03-02 19:00:00.000,2.0,com.sec.android.app.shealth,2020-03-02 20:01:24.293,0.0,6b9f8ebf-e11f-b4a1-bcd9-beb7f0f1bd50.binning_data.json,6b9f8ebf-e11f-b4a1-bcd9-beb7f0f1bd50,10011,,1
2020-03-02 21:02:21.420,UTC+0000,89.0,,2020-03-02 20:59:59.999,Jfw01OFXaN,2020-03-02 20:00:00.000,5.0,com.sec.android.app.shealth,2020-03-02 21:02:21.420,0.0,3b5f0ec6-14a3-6fdd-490f-47c8f66af6d1.binning_data.json,3b5f0ec6-14a3-6fdd-490f-47c8f66af6d1,10011,,1
2020-03-02 22:08:51.611,UTC+0000,99.0,,2020-03-02 21:59:59.999,Jfw01OFXaN,2020-03-02 21:00:00.000,18.0,com.sec.android.app.shealth,2020-03-02 22:08:51.611,0.0,378f3f9a-d38b-25fa-8ea9-c64fa347cc4a.binning_data.json,378f3f9a-d38b-25fa-8ea9-c64fa347cc4a,10011,,1
2020-03-02 23:08:54.333,UTC+0000,2.0,,2020-03-02 22:59:59.999,Jfw01OFXaN,2020-03-02 22:00:00.000,0.0,com.sec.android.app.shealth,2020-03-02 23:08:54.333,0.0,a95e37d4-6cbb-fade-875c-c9242e492b83.binning_data.json,a95e37d4-6cbb-fade-875c-c9242e492b83,10011,,1
2020-03-03 10:09:29.374,UTC+0000,99.0,,2020-03-03 09:59:59.999,Jfw01OFXaN,2020-03-03 09:00:00.000,50.0,com.sec.android.app.shealth,2020-03-03 10:09:29.374,17.0,48038d51-b310-acd1-322f-4f4ce357c682.binning_data.json,48038d51-b310-acd1-322f-4f4ce357c682,10011,,1
2020-03-03 11:09:29.382,UTC+0000,100.0,,2020-03-03 10:59:59.999,Jfw01OFXaN,2020-03-03 10:00:00.000,43.0,com.sec.android.app.shealth,2020-03-03 11:09:29.382,0.0,357ad533-fae9-ee63-08b0-7b6f1a0a08d5.binning_data.json,357ad533-fae9-ee63-08b0-7b6f1a0a08d5,10011,,1
2020-03-03 12:09:34.355,UTC+0000,95.0,,2020-03-03 11:59:59.999,Jfw01OFXaN,2020-03-03 11:00:00.000,28.0,com.sec.android.app.shealth,2020-03-03 12:09:34.355,0.0,3490fceb-950c-7140-5671-3cb2ff393871.binning_data.json,3490fceb-950c-7140-5671-3cb2ff393871,10011,,1
2020-03-03 13:09:40.342,UTC+0000,98.0,,2020-03-03 12:59:59.999,Jfw01OFXaN,2020-03-03 12:00:00.000,5.0,com.sec.android.app.shealth,2020-03-03 13:09:40.342,0.0,9d64dbd2-1e93-57b0-0b1b-68aa9ad1408e.binning_data.json,9d64dbd2-1e93-57b0-0b1b-68aa9ad1408e,10011,,1
2020-03-03 14:09:47.332,UTC+0000,10.0,,2020-03-03 13:59:59.999,Jfw01OFXaN,2020-03-03 13:00:00.000,0.0,com.sec.android.app.shealth,2020-03-03 14:09:47.332,0.0,988efc9b-9fd9-f49e-9578-d3934639a4cc.binning_data.json,988efc9b-9fd9-f49e-9578-d3934639a4cc,10011,,1
2020-03-03 15:09:51.353,UTC+0000,14.0,,2020-03-03 14:59:59.999,Jfw01OFXaN,2020-03-03 14:00:00.000,0.0,com.sec.android.app.shealth,2020-03-03 15:09:51.353,0.0,03e94bcf-7368-acde-411b-87297474abac.binning_data.json,03e94bcf-7368-acde-411b-87297474abac,10011,,1
2020-03-03 16:09:56.302,UTC+0000,100.0,,2020-03-03 15:59:59.999,Jfw01OFXaN,2020-03-03 15:00:00.000,37.0,com.sec.android.app.shealth,2020-03-03 16:09:56.302,0.0,84f9f626-67b7-0895-9bcf-2c9e3b10c21d.binning_data.json,84f9f626-67b7-0895-9bcf-2c9e3b10c21d,10011,,1
2020-03-03 17:09:59.368,UTC+0000,100.0,,2020-03-03 16:59:59.999,Jfw01OFXaN,2020-03-03 16:00:00.000,55.0,com.sec.android.app.shealth,2020-03-03 17:09:59.368,0.0,9a0eddf7-53ae-7f20-384b-5689af3e3eb8.binning_data.json,9a0eddf7-53ae-7f20-384b-5689af3e3eb8,10011,,1
2020-03-03 18:02:30.398,UTC+0000,100.0,,2020-03-03 17:59:59.999,Jfw01OFXaN,2020-03-03 17:00:00.000,30.0,com.sec.android.app.shealth,2020-03-03 18:02:30.398,0.0,52762eee-1641-489e-85f6-4bac903a0071.binning_data.json,52762eee-1641-489e-85f6-4bac903a0071,10011,,1
2020-03-03 19:10:05.376,UTC+0000,97.0,,2020-03-03 18:59:59.999,Jfw01OFXaN,2020-03-03 18:00:00.000,18.0,com.sec.android.app.shealth,2020-03-03 19:10:05.376,0.0,6502d5a6-02bc-fbc0-b02a-bf78327bd053.binning_data.json,6502d5a6-02bc-fbc0-b02a-bf78327bd053,10011,,1
2020-03-03 20:06:42.406,UTC+0000,97.0,,2020-03-03 19:59:59.999,Jfw01OFXaN,2020-03-03 19:00:00.000,29.0,com.sec.android.app.shealth,2020-03-03 20:06:42.406,0.0,7adfaf7d-c688-6ad8-3025-62d800e8ccff.binning_data.json,7adfaf7d-c688-6ad8-3025-62d800e8ccff,10011,,1
2020-03-03 21:04:08.366,UTC+0000,98.0,,2020-03-03 20:59:59.999,Jfw01OFXaN,2020-03-03 20:00:00.000,27.0,com.sec.android.app.shealth,2020-03-03 21:04:08.366,1.0,466f1eab-bdd5-7028-3605-71316ddfe96c.binning_data.json,466f1eab-bdd5-7028-3605-71316ddfe96c,10011,,1
2020-03-03 22:08:58.404,UTC+0000,100.0,,2020-03-03 21:59:59.999,Jfw01OFXaN,2020-03-03 21:00:00.000,11.0,com.sec.android.app.shealth,2020-03-03 22:08:58.404,0.0,af3bd04f-e668-f324-7e85-ed89f2e3513a.binning_data.json,af3bd04f-e668-f324-7e85-ed89f2e3513a,10011,,1
2020-03-03 23:09:08.586,UTC+0000,9.0,,2020-03-03 22:59:59.999,Jfw01OFXaN,2020-03-03 22:00:00.000,1.0,com.sec.android.app.shealth,2020-03-03 23:09:08.586,0.0,d5acf5b4-16aa-7472-8d24-fee749af31cd.binning_data.json,d5acf5b4-16aa-7472-8d24-fee749af31cd,10011,,1
2020-03-04 10:00:59.086,UTC+0000,2.0,,2020-03-04 09:59:59.999,Jfw01OFXaN,2020-03-04 09:00:00.000,1.0,com.sec.android.app.shealth,2020-03-04 10:00:59.086,1.0,66e63aa1-d398-e29f-ccba-d27c8afaaf62.binning_data.json,66e63aa1-d398-e29f-ccba-d27c8afaaf62,10011,,1
2020-03-04 10:00:59.131,UTC+0000,1.0,,2020-03-04 10:59:59.999,Jfw01OFXaN,2020-03-04 10:00:00.000,1.0,com.sec.android.app.shealth,2020-03-04 20:30:16.371,1.0,8d2b9543-f030-10b6-7978-d758c00a6f6a.binning_data.json,8d2b9543-f030-10b6-7978-d758c00a6f6a,10011,,1
2020-03-04 21:02:05.843,UTC+0000,25.0,,2020-03-04 20:59:59.999,Jfw01OFXaN,2020-03-04 20:00:00.000,3.0,com.sec.android.app.shealth,2020-03-04 21:02:05.843,0.0,c1b51a25-328a-390e-3c7d-093ceeb1416a.binning_data.json,c1b51a25-328a-390e-3c7d-093ceeb1416a,10011,,1
2020-03-04 22:02:11.054,UTC+0000,79.0,,2020-03-04 21:59:59.999,Jfw01OFXaN,2020-03-04 21:00:00.000,6.0,com.sec.android.app.shealth,2020-03-04 22:02:11.054,0.0,fa4bae3a-fa51-8159-9e65-67bac8d2a4cc.binning_data.json,fa4bae3a-fa51-8159-9e65-67bac8d2a4cc,10011,,1
2020-03-05 11:22:45.349,UTC+0000,25.0,,2020-03-05 08:59:59.999,Jfw01OFXaN,2020-03-05 08:00:00.000,1.0,com.sec.android.app.shealth,2020-03-05 11:22:45.349,0.0,fc145f26-5006-66c4-e542-def509209f46.binning_data.json,fc145f26-5006-66c4-e542-def509209f46,10011,,1
2020-03-05 12:07:19.421,UTC+0000,95.0,,2020-03-05 11:59:59.999,Jfw01OFXaN,2020-03-05 11:00:00.000,19.0,com.sec.android.app.shealth,2020-03-05 12:07:19.421,0.0,8d4307b3-d08b-9e2f-4d37-261978317e79.binning_data.json,8d4307b3-d08b-9e2f-4d37-261978317e79,10011,,1
2020-03-05 13:02:20.970,UTC+0000,98.0,,2020-03-05 12:59:59.999,Jfw01OFXaN,2020-03-05 12:00:00.000,43.0,com.sec.android.app.shealth,2020-03-05 13:02:20.970,0.0,e2a9ec79-63e2-1568-618a-9e2e97b0ef49.binning_data.json,e2a9ec79-63e2-1568-618a-9e2e97b0ef49,10011,,1
2020-03-05 14:05:47.102,UTC+0000,68.0,,2020-03-05 13:59:59.999,Jfw01OFXaN,2020-03-05 13:00:00.000,7.0,com.sec.android.app.shealth,2020-03-05 14:05:47.102,0.0,b09d1cf5-7b30-2e50-af9a-e7c5212f4079.binning_data.json,b09d1cf5-7b30-2e50-af9a-e7c5212f4079,10011,,1
2020-03-05 15:01:23.581,UTC+0000,100.0,,2020-03-05 14:59:59.999,Jfw01OFXaN,2020-03-05 14:00:00.000,22.0,com.sec.android.app.shealth,2020-03-05 15:01:23.581,0.0,bdc7866f-4efa-8565-01a6-2ad1bde12802.binning_data.json,bdc7866f-4efa-8565-01a6-2ad1bde12802,10011,,1
2020-03-05 16:10:46.936,UTC+0000,97.0,,2020-03-05 15:59:59.999,Jfw01OFXaN,2020-03-05 15:00:00.000,20.0,com.sec.android.app.shealth,2020-03-05 16:10:46.936,0.0,4398098e-78a0-06a5-4af0-efd508933e6e.binning_data.json,4398098e-78a0-06a5-4af0-efd508933e6e,10011,,1
2020-03-05 16:14:00.521,UTC+0000,31.0,,2020-03-05 16:59:59.999,Jfw01OFXaN,2020-03-05 16:00:00.000,9.0,com.sec.android.app.shealth,2020-03-05 18:51:00.370,0.0,615a3254-df22-2060-3806-98490f8117cd.binning_data.json,615a3254-df22-2060-3806-98490f8117cd,10011,,1
2020-03-05 19:03:48.435,UTC+0000,4.0,,2020-03-05 18:59:59.999,Jfw01OFXaN,2020-03-05 18:00:00.000,0.0,com.sec.android.app.shealth,2020-03-05 19:03:48.435,0.0,c6800dc4-4ecc-c6ad-f46e-16b1c7378313.binning_data.json,c6800dc4-4ecc-c6ad-f46e-16b1c7378313,10011,,1
2020-03-05 20:01:14.515,UTC+0000,95.0,,2020-03-05 19:59:59.999,Jfw01OFXaN,2020-03-05 19:00:00.000,10.0,com.sec.android.app.shealth,2020-03-05 20:01:14.515,0.0,5261e915-0ea1-9719-a28c-08a21134814f.binning_data.json,5261e915-0ea1-9719-a28c-08a21134814f,10011,,1
2020-03-05 21:02:21.540,UTC+0000,99.0,,2020-03-05 20:59:59.999,Jfw01OFXaN,2020-03-05 20:00:00.000,25.0,com.sec.android.app.shealth,2020-03-05 21:02:21.540,0.0,f69af6c6-ede6-2cb1-3e00-dee5674f41fb.binning_data.json,f69af6c6-ede6-2cb1-3e00-dee5674f41fb,10011,,1
2020-03-05 22:03:39.409,UTC+0000,63.0,,2020-03-05 21:59:59.999,Jfw01OFXaN,2020-03-05 21:00:00.000,6.0,com.sec.android.app.shealth,2020-03-05 22:03:39.409,0.0,1fd507cb-338e-2d69-7624-c9e0ad663138.binning_data.json,1fd507cb-338e-2d69-7624-c9e0ad663138,10011,,1
2020-03-05 23:06:03.671,UTC+0000,100.0,,2020-03-05 22:59:59.999,Jfw01OFXaN,2020-03-05 22:00:00.000,7.0,com.sec.android.app.shealth,2020-03-05 23:06:03.671,0.0,5075b7c3-e531-9e17-edcf-4cc12e2f4418.binning_data.json,5075b7c3-e531-9e17-edcf-4cc12e2f4418,10011,,1
2020-03-06 00:06:06.596,UTC+0000,9.0,,2020-03-05 23:59:59.999,Jfw01OFXaN,2020-03-05 23:00:00.000,0.0,com.sec.android.app.shealth,2020-03-06 00:06:06.596,0.0,8a656e09-9f8f-1038-c4f9-746298a49919.binning_data.json,8a656e09-9f8f-1038-c4f9-746298a49919,10011,,1
2020-03-06 01:06:15.442,UTC+0000,5.0,,2020-03-06 00:59:59.999,Jfw01OFXaN,2020-03-06 00:00:00.000,0.0,com.sec.android.app.shealth,2020-03-06 01:06:15.442,0.0,101ce13d-ca5f-519b-6f6c-7ddb4087bc2d.binning_data.json,101ce13d-ca5f-519b-6f6c-7ddb4087bc2d,10011,,1
2020-03-07 00:05:38.471,UTC+0000,85.0,,2020-03-06 23:59:59.999,Jfw01OFXaN,2020-03-06 23:00:00.000,25.0,com.sec.android.app.shealth,2020-03-07 00:05:38.471,3.0,dd89f9bb-7bd8-e826-19ce-721751f9c965.binning_data.json,dd89f9bb-7bd8-e826-19ce-721751f9c965,10011,,1
2020-03-07 01:05:40.490,UTC+0000,83.0,,2020-03-07 00:59:59.999,Jfw01OFXaN,2020-03-07 00:00:00.000,72.0,com.sec.android.app.shealth,2020-03-07 01:05:40.490,62.0,97bbc5ed-c397-01f4-84b4-c9dec999b0b9.binning_data.json,97bbc5ed-c397-01f4-84b4-c9dec999b0b9,10011,,1
2020-03-07 12:09:36.204,UTC+0000,98.0,,2020-03-07 11:59:59.999,Jfw01OFXaN,2020-03-07 11:00:00.000,11.0,com.sec.android.app.shealth,2020-03-07 12:09:36.204,0.0,dfa09bc7-ce58-3fa0-ed51-894d9596db3e.binning_data.json,dfa09bc7-ce58-3fa0-ed51-894d9596db3e,10011,,1
2020-03-07 13:09:38.336,UTC+0000,99.0,,2020-03-07 12:59:59.999,Jfw01OFXaN,2020-03-07 12:00:00.000,32.0,com.sec.android.app.shealth,2020-03-07 13:09:38.336,0.0,7a6e24af-a9e9-b738-eda9-cebc94e58aba.binning_data.json,7a6e24af-a9e9-b738-eda9-cebc94e58aba,10011,,1
2020-03-07 14:06:37.537,UTC+0000,100.0,,2020-03-07 13:59:59.999,Jfw01OFXaN,2020-03-07 13:00:00.000,34.0,com.sec.android.app.shealth,2020-03-07 14:06:37.537,0.0,327fa655-fbcf-4252-8e54-b2196c1a7472.binning_data.json,327fa655-fbcf-4252-8e54-b2196c1a7472,10011,,1
2020-03-07 15:08:34.626,UTC+0000,85.0,,2020-03-07 14:59:59.999,Jfw01OFXaN,2020-03-07 14:00:00.000,3.0,com.sec.android.app.shealth,2020-03-07 15:08:34.626,0.0,cd8babae-00fe-6377-9004-ab4b90346adc.binning_data.json,cd8babae-00fe-6377-9004-ab4b90346adc,10011,,1
2020-03-07 16:03:15.395,UTC+0000,33.0,,2020-03-07 15:59:59.999,Jfw01OFXaN,2020-03-07 15:00:00.000,3.0,com.sec.android.app.shealth,2020-03-07 16:03:15.395,0.0,5415ef90-61e7-ca3a-a7ad-5b869283b109.binning_data.json,5415ef90-61e7-ca3a-a7ad-5b869283b109,10011,,1
2020-03-07 17:03:13.673,UTC+0000,99.0,,2020-03-07 16:59:59.999,Jfw01OFXaN,2020-03-07 16:00:00.000,8.0,com.sec.android.app.shealth,2020-03-07 17:03:13.673,0.0,68c86144-961f-56fd-e86d-8982f0f5f615.binning_data.json,68c86144-961f-56fd-e86d-8982f0f5f615,10011,,1
2020-03-07 18:06:45.371,UTC+0000,46.0,,2020-03-07 17:59:59.999,Jfw01OFXaN,2020-03-07 17:00:00.000,5.0,com.sec.android.app.shealth,2020-03-07 18:06:45.371,0.0,735bfca2-bb94-7f23-5f4c-7a1547947dcd.binning_data.json,735bfca2-bb94-7f23-5f4c-7a1547947dcd,10011,,1
2020-03-07 19:01:43.258,UTC+0000,98.0,,2020-03-07 18:59:59.999,Jfw01OFXaN,2020-03-07 18:00:00.000,13.0,com.sec.android.app.shealth,2020-03-07 19:01:43.258,0.0,9ead30bf-6939-a6c9-d32c-bcf49337e071.binning_data.json,9ead30bf-6939-a6c9-d32c-bcf49337e071,10011,,1
2020-03-07 20:04:03.644,UTC+0000,66.0,,2020-03-07 19:59:59.999,Jfw01OFXaN,2020-03-07 19:00:00.000,4.0,com.sec.android.app.shealth,2020-03-07 20:04:03.644,0.0,3afacf43-3155-c3ad-fe49-72762ea7d2db.binning_data.json,3afacf43-3155-c3ad-fe49-72762ea7d2db,10011,,1
2020-03-07 21:04:38.813,UTC+0000,93.0,,2020-03-07 20:59:59.999,Jfw01OFXaN,2020-03-07 20:00:00.000,13.0,com.sec.android.app.shealth,2020-03-07 21:04:38.813,0.0,a47a35da-e80b-fb39-d1ae-4fd0ed069fdf.binning_data.json,a47a35da-e80b-fb39-d1ae-4fd0ed069fdf,10011,,1
2020-03-07 22:02:10.509,UTC+0000,99.0,,2020-03-07 21:59:59.999,Jfw01OFXaN,2020-03-07 21:00:00.000,61.0,com.sec.android.app.shealth,2020-03-07 22:02:10.509,1.0,893bda2e-7eb0-96bc-a65e-123f7058363d.binning_data.json,893bda2e-7eb0-96bc-a65e-123f7058363d,10011,,1
2020-03-07 23:02:04.254,UTC+0000,98.0,,2020-03-07 22:59:59.999,Jfw01OFXaN,2020-03-07 22:00:00.000,55.0,com.sec.android.app.shealth,2020-03-07 23:02:04.254,2.0,6855bf65-ba83-d5de-2bef-176b7c3d1c85.binning_data.json,6855bf65-ba83-d5de-2bef-176b7c3d1c85,10011,,1
2020-03-08 00:06:48.690,UTC+0000,73.0,,2020-03-07 23:59:59.999,Jfw01OFXaN,2020-03-07 23:00:00.000,1.0,com.sec.android.app.shealth,2020-03-08 00:06:48.690,0.0,8cd8c9dd-bee3-2ca2-2ecd-f5fe8eec3548.binning_data.json,8cd8c9dd-bee3-2ca2-2ecd-f5fe8eec3548,10011,,1
2020-03-08 01:06:49.757,UTC+0000,9.0,,2020-03-08 00:59:59.999,Jfw01OFXaN,2020-03-08 00:00:00.000,2.0,com.sec.android.app.shealth,2020-03-08 01:06:49.757,0.0,d0d46211-bb42-ed65-72ff-709df51b1f80.binning_data.json,d0d46211-bb42-ed65-72ff-709df51b1f80,10011,,1
2020-03-08 09:04:49.262,UTC+0000,7.0,,2020-03-08 08:59:59.999,Jfw01OFXaN,2020-03-08 08:00:00.000,1.0,com.sec.android.app.shealth,2020-03-08 09:04:49.262,0.0,796e0dfa-e279-a559-39bb-d2feb8ea6317.binning_data.json,796e0dfa-e279-a559-39bb-d2feb8ea6317,10011,,1
2020-03-08 10:01:27.627,UTC+0000,55.0,,2020-03-08 09:59:59.999,Jfw01OFXaN,2020-03-08 09:00:00.000,1.0,com.sec.android.app.shealth,2020-03-08 10:01:27.627,0.0,e2a27122-9465-0e17-45c3-187529402b6c.binning_data.json,e2a27122-9465-0e17-45c3-187529402b6c,10011,,1
2020-03-08 10:43:40.188,UTC+0000,21.0,,2020-03-08 10:43:40.185,Jfw01OFXaN,2020-03-08 10:00:00.000,2.0,com.sec.android.app.shealth,2020-03-08 10:43:40.188,0.0,35d80ff1-26a2-d129-c916-11ce891acf25.binning_data.json,35d80ff1-26a2-d129-c916-11ce891acf25,10011,,1
2020-03-09 14:08:47.366,UTC+0000,100.0,,2020-03-09 13:59:59.999,Jfw01OFXaN,2020-03-09 13:00:00.000,48.0,com.sec.android.app.shealth,2020-03-09 14:08:47.366,0.0,ec0cefd7-29aa-6edd-d602-c1ff5b9d8552.binning_data.json,ec0cefd7-29aa-6edd-d602-c1ff5b9d8552,10011,,1
2020-03-09 15:05:46.879,UTC+0000,95.0,,2020-03-09 14:59:59.999,Jfw01OFXaN,2020-03-09 14:00:00.000,24.0,com.sec.android.app.shealth,2020-03-09 15:05:46.879,0.0,d80346c0-196d-0960-1db0-a7f477e6009a.binning_data.json,d80346c0-196d-0960-1db0-a7f477e6009a,10011,,1
2020-03-09 16:03:17.402,UTC+0000,97.0,,2020-03-09 15:59:59.999,Jfw01OFXaN,2020-03-09 15:00:00.000,39.0,com.sec.android.app.shealth,2020-03-09 16:03:17.402,1.0,911d5dbb-b62b-c397-9c77-2088c5ecc7c7.binning_data.json,911d5dbb-b62b-c397-9c77-2088c5ecc7c7,10011,,1
2020-03-09 17:06:06.587,UTC+0000,98.0,,2020-03-09 16:59:59.999,Jfw01OFXaN,2020-03-09 16:00:00.000,35.0,com.sec.android.app.shealth,2020-03-09 17:06:06.587,0.0,63455266-e929-416a-b897-7508eb3810e4.binning_data.json,63455266-e929-416a-b897-7508eb3810e4,10011,,1
2020-03-09 18:05:34.441,UTC+0000,86.0,,2020-03-09 17:59:59.999,Jfw01OFXaN,2020-03-09 17:00:00.000,11.0,com.sec.android.app.shealth,2020-03-09 18:05:34.441,0.0,fcca55ec-878b-548b-4ddf-9b70b1518f1f.binning_data.json,fcca55ec-878b-548b-4ddf-9b70b1518f1f,10011,,1
2020-03-09 19:10:14.460,UTC+0000,62.0,,2020-03-09 18:59:59.999,Jfw01OFXaN,2020-03-09 18:00:00.000,5.0,com.sec.android.app.shealth,2020-03-09 19:10:14.460,0.0,fb86d1db-7d0e-9f9a-4d6f-d65274bbdf5c.binning_data.json,fb86d1db-7d0e-9f9a-4d6f-d65274bbdf5c,10011,,1
2020-03-09 19:50:00.860,UTC+0000,50.0,,2020-03-09 19:50:00.856,Jfw01OFXaN,2020-03-09 19:00:00.000,5.0,com.sec.android.app.shealth,2020-03-09 19:50:00.860,0.0,ca23dced-a77c-c041-8357-d6134523a701.binning_data.json,ca23dced-a77c-c041-8357-d6134523a701,10011,,1
2020-03-09 23:01:06.687,UTC+0000,16.0,,2020-03-09 22:59:59.999,Jfw01OFXaN,2020-03-09 22:00:00.000,3.0,com.sec.android.app.shealth,2020-03-09 23:01:06.687,0.0,1707c9a1-c5ef-173b-e6a6-1f254309c99a.binning_data.json,1707c9a1-c5ef-173b-e6a6-1f254309c99a,10011,,1
2020-03-10 18:05:13.339,UTC+0000,90.0,,2020-03-10 17:59:59.999,Jfw01OFXaN,2020-03-10 17:00:00.000,26.0,com.sec.android.app.shealth,2020-03-10 18:05:13.339,0.0,548efc04-64fc-7682-09e4-02346f0919b6.binning_data.json,548efc04-64fc-7682-09e4-02346f0919b6,10011,,1
2020-03-10 19:04:00.255,UTC+0000,88.0,,2020-03-10 18:59:59.999,Jfw01OFXaN,2020-03-10 18:00:00.000,19.0,com.sec.android.app.shealth,2020-03-10 19:04:00.255,0.0,9070fb62-80db-406c-9563-a10293d3ae08.binning_data.json,9070fb62-80db-406c-9563-a10293d3ae08,10011,,1
